0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
										
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0	0	0								
0.75	1	0.5								
0	0	0								
0		0								
0	0	0								
										
0	0	0								
0	0	0	0	0	0	0	0	0		
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0	0	0	0	0				
0	0	0								
0	0									
0	0	0	0							
0	0	0								
0	0	0								
										
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0									
0		0								
0	0									
0		0								
0	0									
0		0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0.5	0.5									
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
										
0	0	0								
0.25	0	0.5								
0.75	1	0.5								
0.5	0	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0	0	0	0					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0.714286	1	1	1	0	1	1	0			
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0.25	0	0	1	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
1		1								
0	0	0								
0		0								
0	0									
0.75	1	0.5								
0.666667	0		1		1					
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0	0					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
1	1									
0	0									
0.25	0.5	0								
0		0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0									
0	0									
0	0	0								
0	0	0								
0	0	0								
0.5	0.5	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.5	0.5	0.5	0.5							
0	0	0	0	0						
0	0	0								
0	0	0								
0	0									
0	0									
0	0	0								
0.25	1	0	0	0						
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0									
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.142857	0.5	0	0	0	0.5	0	0			
0	0	0								
0	0	0								
0	0	0								
1		1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0									
0	0	0	0	0	0	0				
0	0	0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0	0									
0	0	0								
0	0	0	0							
0	0	0								
0	0	0								
1	1									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
										
0.25	0	0.5								
0	0	0								
0	0									
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0		0								
0	0	0								
0.5	0.5	0.5								
0	0	0								
0.25	0	0.5								
1	1	1								
0		0	0	0						
0	0	0								
										
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0		0								
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.083333	0	0	0	0.5	0	0				
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.214286	0	0	0	0.5	1	0	0			
0.5	0.5	0.5								
0	0	0	0							
0	0	0								
0.5	0.5	0.5								
0	0	0								
0	0	0								
0	0	0								
0.75	1	0.5								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.375	0	0.5	1	0						
0	0	0								
0		0								
0.833333	0.5	1	1							
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0									
0	0	0								
0	0									
0.25	0	0.5								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0									
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0	0							
										
0		0								
0	0	0								
0	0	0								
0	0									
0.25	0	0.5								
0	0	0								
0	0	0								
0.5	0.5	0.5								
0	0	0								
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
										
1	1	1								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0		0								
										
0	0									
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
										
										
0.5	0.5	0.5								
0	0	0								
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0								
0.214286	1	0	0	0	0	0.5	0			
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0.1875	0	0	0	0	0.5	0	1	0		
1		1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
										
0	0	0								
0	0	0								
0	0	0								
1		1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0.833333	0.5	1	1							
0	0	0								
0.5		0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
1	1	1								
0		0								
0	0	0								
0	0	0								
0	0	0								
0.5	0.5	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.5		0.5								
0.3	0	0.5	0	0.5	0.5					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0.5	1	0								
0	0	0								
0.25	0	0.5								
0.25	0.5	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
1	1									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0									
0	0	0								
0.166667	0.5	0	0							
0	0	0								
0	0	0								
0.333333	0	1	0	0	0	1				
0	0	0								
0	0	0								
0	0	0								
0.75	0.5	1								
										
0.75	1	0.5								
0	0									
1	1									
0.5	0.5	0.5								
1		1								
0	0	0								
0.25	0.5	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0	0	0								
0		0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0.0625	0	0	0	0	0	0	0.5	0		
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
										
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
										
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.5	0.5	0.5								
0	0	0								
0	0									
0	0	0								
0	0									
0	0	0								
										
0	0	0								
0.25	0	0.5	0	0	0.5	0.5	0.5	0		
1	1	1								
0.25	0.5	0								
0	0									
0.25	0	0.5								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0									
0	0	0								
0	0	0								
1		1								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0		0							
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0									
0.75	1	0.5								
0	0	0								
0	0	0								
0	0	0								
0		0	0	0	0					
0.375	0	0	1	0.5						
0.2	1	0	0	0	0					
0	0	0	0	0	0	0				
0.916667	1	1	0.5	1	1	1				
0	0	0								
0	0									
0.25	0	0.5								
0.25	0.5	0								
0	0									
										
0	0	0								
0	0	0								
0.75	0.5	1								
0	0	0	0	0						
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.5	0.5									
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0.5	0.5	0.5								
0.25	0	0.5								
										
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0	0	0	0	0				
0	0									
0	0	0								
										
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.75	1	1	0.5	1	1	0				
0	0	0	0	0	0	0	0	0		
0	0	0								
0	0	0								
0		0	0							
1		1	1	1	1					
0.5	0.5	0.5								
0	0	0								
0	0									
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.1	0	0	0	0	0	0	0.5	0	0	0.5
0	0	0								
										
0	0	0								
0	0	0								
0.75	1	0.5								
0	0	0								
1	1	1								
										
0	0									
0	0	0								
0	0	0								
0.25	0	0	0.5	0.5						
0	0	0								
0	0	0	0	0						
0	0	0								
0		0								
0	0	0								
0	0	0	0	0	0	0	0			
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
										
0	0	0								
0	0	0								
0.5	0.5									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
										
0	0									
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0.166667	0	0	0.5							
0	0	0								
0	0	0								
0	0									
0	0									
0	0	0								
0.166667	0	0.5	0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0	0	0	0	0	0	0		
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0		0								
0			0							
0	0	0								
0	0									
0	0	0	0	0						
0	0	0								
0	0									
0	0	0								
0.166667	0.5	0	0							
0.166667	0	1	0	0	0	0				
1	1	1								
0	0									
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0	0	0						
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0	0	0				
0.3125	1	0	0	0	0	1	0	0.5		
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.333333	0		0	1						
0	0	0								
0		0								
0	0	0								
0.25	0	0.5								
0	0	0								
0.6	0.5	1	0.5	0	1					
0	0	0								
										
0	0			0	0					
0	0	0								
0	0		0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
										
0.5		0.5								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0.166667	0	0	0	0	1	0				
0	0									
0	0									
0	0	0								
0	0	0								
0	0		0							
0	0									
0.3	0	0	0.5		1	0				
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0									
0	0	0								
0	0	0								
0.5	0.5	0.5								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0.875	0.5	1	1	1						
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0									
0	0	0	0	0	0	0	0			
0	0	0								
0.125	0	0	0	0.5						
0.333333	1	0	0							
0	0	0								
0	0	0								
0	0	0	0	0	0	0				
0	0	0								
0	0	0								
0	0	0								
0.75	0.5	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0.25	0.5	0								
0	0	0	0	0	0	0	0	0		
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0	0	0								
0	0									
0		0								
0		0								
0.166667	0	0	0	0	0	1				
0	0	0								
0.25	0	0.5								
0	0	0								
0.666667	0	0	1	1	1	1				
										
0.25	0	0.5								
0	0	0								
0	0	0								
0.3	0		0.5	1	0	0				
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0									
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1								
0	0	0	0	0						
0	0	0								
0	0	0								
1		1								
0	0									
0	0	0								
0	0	0								
0	0	0								
0.5		0.5								
0	0	0								
0	0	0								
0.4375	0	0.5	0	0	1	1	1	0		
0	0	0								
0	0	0								
0.25	0	0.5								
0.7		0.5	0.5		1		0.5	1		
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.125	0.5	0	0	0						
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.214286	0.5	0	0.5	0	0.5	0	0			
0.25	0.5	0								
0	0									
0	0									
0	0									
0		0								
0	0		0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0	0					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.5	0	1								
1	1	1	1							
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0		0	0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0		0								
0	0	0								
0	0									
0.333333	1	0	0							
0	0	0	0	0	0					
0	0	0	0							
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0	0	0	0	0				
										
0	0									
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0						
0	0	0								
0		0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0.25	0.5	0								
										
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0.25	0	0.5								
0.5	0.5	0.5								
0		0								
0	0	0								
0		0	0							
0.375	0	0	1	0.5						
0	0	0								
0	0									
0	0	0								
0		0								
0	0	0	0	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0									
0	0	0	0	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0.25	0	0	0	0.5	1	0				
0	0	0								
0	0	0	0	0	0	0	0			
0	0	0								
1	1	1								
0	0	0								
										
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0									
0	0									
1		1								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0	0	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0.75	0.5	1								
0	0	0								
0	0	0								
0	0	0								
										
0.375	0.5	0	0.5	0.5						
0	0	0								
0	0	0								
0	0									
0.214286	1	0	0	0	0.5	0	0			
0	0	0								
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0									
1	1	1								
0.75	0.5	1								
0	0	0								
0	0	0								
0	0	0								
										
0	0									
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0								
0		0	0	0	0					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
1	1	1								
0.5	0.5	0.5								
0.25	0	0.5								
0.25	0	0	0	0.5	1	0				
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1	1	1						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0.75	0.5	1								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0									
0	0	0								
0	0									
0.5	0.5	0.5								
0	0	0								
0	0	0								
0.3	0	0	0.5	0.5	0.5					
0.3	0.5	0.5	0	0	0.5					
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0		0								
1	1									
0	0	0								
0.071429	0	0	0.5	0	0	0	0			
0	0									
0	0	0								
0	0									
0	0									
0	0	0								
0	0	0								
0.285714	0	0	0	1	1	0	0			
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.5	0.5									
0.5	0.5	0.5								
0	0	0								
0	0	0								
0.166667	0.5	0	0							
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0		0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.1	0	0	0	0.5	0					
0	0	0								
0	0									
0	0	0	0							
0.5	1	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0.5		0.5								
0	0	0								
0	0									
0	0	0								
0	0	0	0	0	0	0				
										
0	0	0								
0	0	0								
0.2	0	0	0	0	1					
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0									
0.25	0.5	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1	1								
0	0	0								
0	0									
0		0								
0	0	0								
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0	0							
0	0	0								
0.25	0.5	0								
0	0									
0.5	0.5	0.5								
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
1	1									
0	0	0								
0	0	0	0							
0	0	0								
0		0								
										
0	0	0								
1	1	1								
0	0	0								
0	0									
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0.5	0.5	0.5	0.5							
										
0	0	0								
0.25	0.5	0								
0.857143	1	0	1	1	1	1	1			
0.25	0.5	0								
0		0								
0.5	1	0	0.5	0	1	1	0.5	0		
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0	0					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.3	1	0	0	0.5	0					
0.25	0.5	0								
0	0									
0	0	0								
1	1									
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0		0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.166667	0	0	0	0	1	0				
1		1								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0	0							
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0	0	0	0					
0	0	0								
1	1									
0	0	0								
0	0									
0.214286	0	0	0	0.5	1	0	0			
0	0									
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0.2	0.5	0	0.5	0	0					
0	0	0								
0	0		0							
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0.166667	0	0.5	0.5	0	0	0				
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0	0	0	0					
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0	0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0	0							
0	0	0								
0	0	0								
0		0								
0	0	0								
0.5	0.5	0.5								
										
0.5	0.5	0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.5	0	0	0.5	1	1	1	0			
0	0	0								
0.25			0.5	0						
0.125	0	0	0	0.5	0	0.5	0	0		
0	0	0								
0	0	0								
1		1								
0	0	0								
1	1	1								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.666667	1	0.5	0.5							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0.8	1	1	1	0.5	0.5					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0		0								
0	0	0								
0.5	0.5									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0	0	0						
0	0	0								
										
0.25	0	0.5								
0	0	0								
0	0	0								
0	0	0	0	0	0	0				
0.25	0.5	0								
0	0									
0	0	0		0	0					
0	0	0								
0	0	0								
0	0									
0	0	0	0							
0	0									
0	0									
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
1	1									
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0									
0.5	0.5									
0.5	0	1								
0.5	1	0	0	1						
0	0	0	0	0	0	0				
0	0	0								
0	0									
0	0	0								
0	0									
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
1	1	1								
0	0	0								
0.5		0.5								
0	0									
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0.25	0.5	0								
0	0	0								
0.25	0	0	0.5	0.5						
										
0		0								
0	0	0								
0	0	0								
										
										
0.75	0.5	1								
0	0	0	0							
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0.75	0.5	1								
										
0	0	0								
0	0	0								
0	0	0								
0.333333	0	1	0							
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
										
0	0	0	0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0.25	0	0.5								
0	0	0								
0	0	0								
0	0									
1	1	1								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0	0	0							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0		0	0		0					
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0	0								
0	0	0								
0.5		0.5								
0	0	0								
0	0	0								
0.5		0.5								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0.666667	0	1	1							
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
										
0	0	0								
0	0	0								
0	0	0								
0.25	0	0	1	0						
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0									
0	0	0								
0	0									
0		0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
0	0	0								
